片名,总票房,导演,主演,上映时间,片长,制作国家,类型,评分(豆瓣电影)
人间·喜剧,"62377000
"
亲爱的新年好,"62203000
"
特警队,"56597000
"
友情以上,"51792100
"
碟仙,"51766300
"
古田军号,"51693900
"
掠食城市,"49976200
"
妈阁是座城,"49932500
"
吹哨人,"49742000
"
五月天人生无限公司,"48837000
"
神奇乐园历险记,"46445600
"
海林都,"46210400
"
地久天长,"44718000
"
狂暴凶狮,"44197000
"
铤而走险,"43854700
"
动物特工局,"43383900
"
钢铁飞龙之奥特曼崛起,"42794900
"
一生有你2019,"41451300
"
解放·终局营救,"41101899
"
你是凶手,"40979000
"
跳舞吧！大象,"38971600
"
我的英雄学院：两位英雄,"38437700
"
徒手攀岩,"36500800
"
一条狗的回家路,"36004600
"
猪猪侠·不可思议的世界,"35158200
"
无所不能,"34828700
"
家和万事惊,"32335100
"
命运之夜——天之杯：恶兆之花,"31369600
"
龙珠超：布罗利,"31322900
"
红星照耀中国,"29833500
"
秦明·生死语者,"29550700
"
命运之夜——天之杯II ：迷失之蝶,"29431600
"
送我上青云,"29309600
"
周恩来回延安,"27989800
"
叶问4：完结篇,"27986800
"
雪暴,"27832000
"
赛尔号大电影7：疯狂机器城,"27657399
"
我的拳王男友,"24408600
"
小巷管家,"24332199
"
长安道,"24281600
"
深夜食堂,"24138100
"
潜艇总动员：外星宝贝计划,"23722900
"
冰雪女王4：魔镜世界,"23633600
"
我想吃掉你的胰脏,"23616900
"
如影随心,"23424200
"
巧虎大飞船历险记,"22782199
"
星际探索,"22668100
"
唐顿庄园,"22427000
"
素人特工,"22165000
"
保持沉默,"21270900
"
海蒂和爷爷,"20566400
"
宝莱坞机器人2.0:重生归来,"20404700
"
八子,"20396700
"
早安公主,"20139700
"
打过长江去,"19505600
"
回到过去拥抱你,"19176200
"
悟空奇遇记,"19007500
"
狗眼看人心,"18347600
"
龙牌之谜,"18332700
"
乐高大电影2,"18297000
"
九龙不败,"17872300
"
双生,"17291800
"
小羊肖恩2：末日农场,"17141200
"
朝花夕誓-于离别之朝束起约定之花,"17047700
"
未来机器城,"16708300
"
托马斯大电影之世界探险记,"16614100
"
转型团伙,"16597200
"
怨灵3：看不见的小孩,"16477100
"
昆虫总动员2-来自远方的后援军,"16256900
"
那时风华,"15354300
"
女王的柯基,"15227800
"
检察方的罪人,"14869600
"
我的青春都是你,"14667200
"
最佳男友进化论,"14505400
"
进京城,"14460800
"
若能与你共乘海浪之上,"13850500
"
游戏人生 零,"13833699
"
冰峰暴,"12565500
"
太阳升起的时刻,"12216199
"
今夜在浪漫剧场,"12200200
"
德鲁大叔,"11955200
"
桂香街,"11560300
"
宠物联盟,"11056199
"
大梦难忘,"10950000
"
撞死了一只羊,"10682100
"
骡子,"10677100
"
黄玫瑰,"9825800
"
过春天,"9824800
"
死寂逃亡,"9790000
"
青蛙王子历险记,"9735500
"
平原上的夏洛克,"9366300
"
天作谜案,"9138100
"
机动战士高达NT,"8635000
"
特别追踪,"8581400
"
萌宠特工队,"8392900
"
隧道尽头,"8079299
"
燃点,"8026100
"
为国而歌,"7959200
"
最长1枪,"7937400
"
战斗民族养成记,"7926200
"
大侦探霍桑,"7901700
"
森林奇缘,"7883800
"
虫林大作战,"7576200
"
港珠澳大桥,"7429400
"
欲念游戏,"7391600
"
养家之人,"6274299
"
精灵怪物：疯狂之旅,"6188000
"
变化中的中国·生活因你而火热,"6182000
"
逗爱熊仁镇,"6171100
"
一生只为一事来,"5837200
"
十二生肖之福星高照朱小八,"5413000
"
冷血追击,"5304800
"
古井凶灵,"5300900
"
22年后的自白,"5299000
"
闯堂兔3囧囧时光机,"5272100
"
功夫四侠：勇闯地宫,"5199700
"
侠路相逢,"5164900
"
废柴老爸,"5147100
"
零零后,"5056800
"
疯狂梦幻城,"5052800
"
坂本龙一：终曲,"4985300
"
在乎你,"4929700
"
鹭世界,"4874700
"
三傻闹地球,"4851400
"
罗马,"4804700
"
江南,"4718400
"
音乐家,"4706500
"
尼斯大冒险,"4538800
"
横财局中局,"4526900
"
罗宾汉：起源,"4475800
"
萤火奇兵2：小虫不好惹,"4451500
"
童童的风铃密室,"4370100
"
急速逃脱,"4260000
"
别告诉她,"4164700
"
阳台上,"3910700
"
民警攻略,"3830299
"
原来如此,"3797500
"
道具师,"3773700
"
灰猴,"3729100
"
衣柜里的冒险王,"3717200
"
花儿与歌声,"3636800
"
境·界,"3541500
"
丑娃娃,"3513700
"
毕业的我们,"3478000
"
尺八·一声一世,"3462100
"
亲密旅行,"3354000
"
守灵,"3293399
"
企鹅公路,"3269600
"
麦子的盖头,"3254700
"
他们已不再变老,"3250800
"
醒来之爱的呼唤,"3184300
"
魔镜奇缘3,"3179300
"
追凶十九年,"3127700
"
极度危机,"3117799
"
水族魂1944,"3071200
"
动物出击,"3065200
"
昆仑兄弟,"2953100
"
太空狗之月球大冒险,"2850899
"
夜伴歌声,"2785400
"
教授与疯子,"2764500
"
我的宠物是大象,"2535300
"
大河唱,"2456900
"
骨瓷,"2433100
"
天上再见,"2428200
"
云端之上,"2343800
"
利刃破冰,"2209400
"
邻座的怪同学,"2171200
"
刑场上的婚礼,"2146400
"
武陵山上的星光,"2108600
"
共同命运,"1946900
"
当我们海阔天空,"1897300
"
少女宿舍,"1864500
"
妙先生,"1842700
"
大大哒,"1819900
"
你好霸王龙,"1730600
"
花椒之味,"1709300
"
把哥哥退货可以吗,"1705800
"
匠心,"1687900
"
悠然见南山,"1584700
"
一切如你,"1521200
"
午夜怪谈,"1518200
"
三重威胁之跨国大营救,"1475600
"
蓝色生死恋,"1468600
"
妈妈我想你,"1334600
"
五十米之恋,"1328700
"
巴比龙,"1318800
"
幸福的小满,"1304900
"
好小子，好功夫,"1279100
"
杨靖宇,"1278100
"
六欲天,"1260200
"
难以置信,"1239000
"
欢迎来北方II,"1161000
"
昨日奇迹,"1156000
"
梦想之城,"1148100
"
猫公主苏菲,"1079600
"
学区房72小时,"1067700
"
那一夜，我给你开过车,"1053800
"
樵夫·廖俊波,"1047900
"
喜盈代村,"955600
"
站住！小偷,"955500
"
致命梦魇,"950600
"
古窑迷踪,"940600
"
带我回家,"936700
"
杨门女将之女将初征,"901000
"
江海渔童之巨龟奇缘,"874200
"
我们的爱情,"860300
"
红旗渠之归来仍是少年,"856400
"
老公去哪了,"847400
"
噬魂剑,"846400
"
你咪理，我爱你！,"843500
"
监护风云,"838500
"
铁血阳泉,"817700
"
九克拉战栗,"814700
"
真爱百分百,"787900
"
深海特攻队之超能晶石,"782900
"
真爱不迟到,"771000
"
冠军的心,"766100
"
我在原地等你,"760100
"
逆流大叔,"734300
"
卡拉斯：为爱而声,"733300
"
疯狂斗牛场,"718400
"
最后的勇士,"712500
"
大微商,"705500
"
雷雨,"697600
"
幸福俏冤家,"684700
"
真相漩涡,"684700
"
灵魂的救赎,"677700
"
金色荣耀,"665800
"
迪丽丽的奇幻巴黎,"640000
"
差等生乔曦,"638000
"
318号公路,"631100
"
白牙,"628100
"
二凤,"612200
"
惊涛迷局,"604300
"
警告,"593400
"
迟来的告白,"591400
"
篮球冠军,"591400
"
迷局伏香,"580500
"
红色土司,"543800
"
开国大典,"541800
"
芬芳,"537800
"
雷米奇遇记,"536800
"
很高兴遇见·你,"522000
"
潜行者,"517000
"
狄仁杰之无头神将,"510000
"
要活着去天堂,"501100
"
一路爱情,"476300
"
大话西游之成长的烦恼,"469799
"
海上浮城,"469400
"
订亲,"442600
"
半边天,"412800
"
戏笑江湖,"400900
"
踮起脚尖说爱你,"384000
"
红色之子·单刀赴会,"381000
"
上海的女儿,"380100
"
六连煞,"361200
"
长官传奇,"356200
"
魔神Z,"355200
"
陌路徒者,"340400
"
某日某月,"337400
"
李尔王,"334400
"
寻找雪山,"332400
"
夺命杀机,"320800
"
海门深处,"307600
"
暗语者,"298700
"
最美的地方遇见你,"286800
"
天眼风云,"284800
"
红花绿叶,"278800
"
1931刺杀宋子文之谜,"275900
"
过昭关,"268900
"
沉默的雪,"261000
"
盗梦特攻队,"249100
"
丛林历险记,"248100
"
一车四仆,"244100
"
汝海风云,"239100
"
柔情史,"236200
"
此时此刻·2019大阅兵,"228200
"
歌唱动荡的青春,"216300
"
去年在马里昂巴德,"210400
"
逆罪,"208400
"
精灵小王子,"207399
"
善良的天使,"203400
"
父子拳王,"183600
"
蜻蜓少年,"178600
"
似水流年,"176600
"
三变 山变,"176600
"
温暖之城之红日亭,"176600
"
空天战队之星兽大战,"172700
"
你好现任,"172500
"
骑遇,"170700
"
高兴逮笨贼,"170700
"
功夫小镇,"169700
"
榫卯,"168700
"
悲惨世界：25周年纪念演唱会,"163700
"
参娃与天池怪兽之瑞雪兆丰年,"162700
"
直播攻略,"160799
"
西河恋歌,"157800
"
云雾笼罩的山峰,"157800
"
达道里,"154800
"
白狮奇缘,"152800
"
侣行攻略之确认你是我的人,"147900
"
搞怪奇妙夜,"145900
"
网络凶铃,"141900
"
萨勒姆的女巫,"136900
"
毕业旅行之逍遥骑士,"135000
"
劫数难逃,"134000
"
梦想之战：踢球吧！阿妹,"129000
"
爱·之痕,"127000
"
武林孤儿,"126000
"
风吹吧麦浪,"123000
"
来者何人,"121100
"
科利奥兰纳斯,"119100
"
归途列车,"115100
"
情圣2,"115000
"
他她他她,"113100
"
Hello 北京,"107200
"
煽疯点火,"99200
"
拿摩一等,"98200
"
女王召见,"98200
"
柬爱,"96300
"
空巢也疯狂,"96300
"
菲凡记忆,"96300
"
梧桐树,"94300
"
黄花塘往事,"93300
"
呼伦贝尔城,"92300
"
音乐剧-安娜·卡列尼娜,"91300
"
三流勇士,"89300
"
密林诡影,"89300
"
A测试之爱情大冒险,"85300
"
爱情图鉴之暗恋,"82400
"
犬爱,"79400
"
火红青春,"79400
"
天池水怪,"79400
"
一路疯癫,"77400
"
典妻,"74400
"
海风吹过零丁洋,"69500
"
煎饼果子来一套,"67500
"
越域重生,"65500
"
非对称较量,"64500
"
铁拳雄心,"64400
"
生根,"63500
"
爱在零纬度,"62500
"
那座桥,"60500
"
老师你会不会回来,"60500
"
寻找兰小草,"60500
"
舞动吧！少年,"60500
"
好好回家,"60500
"
归去,"58500
"
别哭！妈妈,"58500
"
别哭妈妈,"58500
"
疯狂的契约,"56600
"
安居,"54500
"
幸福岛味道,"51600
"
茶花女,"50599
"
麦克白,"49600
"
爱无痕,"49600
"
未来的你,"48600
"
血战敖伦布拉格,"48500
"
老井,"46600
"
望儿山,"44700
"
红色,"43700
"
占芭花开,"43700
"
上海往事之当年情,"41700
"
我们回家吧,"41700
"
海外赤子,"39700
"
关于我母亲的一切,"39700
"
蜂巢幽灵,"39700
"
功夫营救,"37700
"
小满,"37700
"
六月夏初,"36700
"
十八勇士,"35700
"
我要上头条,"35700
"
崩溃边缘的女人,"34700
"
西厢记,"33700
"
极限速递,"33700
"
假戏真作,"32700
"
死亡论文,"29800
"
刽子手,"29800
"
旺角卡门,"28800
"
今世未了缘,"28800
"
罗密欧与朱丽叶,"26800
"
蓝天使,"26800
"
浮士德,"26800
"
巅峰战士,"25800
"
小石头下乡记,"25800
"
费加罗的婚礼,"24800
"
猎袭,"24800
"
陈毅市长,"24800
"
迷失少女日记,"24800
"
柏油路,"23800
"
三年,"23800
"
对不起，我们错过了你,"22799
"
星月夜,"22799
"
踢球吧孩子,"21800
"
双飞翼,"21800
"
疯王：乔治三世,"21800
"
乾坤镯,"20800
"
印度制造,"18900
"
耿二驴那些事儿,"18900
"
我叫为何,"17900
"
胭脂扣,"17900
"
顽主,"16900
"
红日,"16900
"
最后一刻,"16900
"
又是一春梨花白,"16900
"
指尖世界,"15900
"
北京，你早,"15900
"
国王与我,"15900
"
青春祭,"13899
"
南方,"12900
"
娱乐追击,"12900
"
秘密菜园,"12900
"
特别的爸爸,"12900
"
风从塬上来,"11900
"
旺扎的雨靴,"11900
"
温莎的风流娘儿们,"11900
"
别岁,"11900
"
夜空总有最大密度的蓝色,"11900
"
捉妖学院,"11900
"
砂制时镜下的疗养院,"10900
"
必是天堂,"10900
"
风雨同仁堂,"10900
"
禁锢之地,"10900
"
阿涅斯·瓦尔达在这里和那里,"10900
"
脸庞，村庄,"10900
"
北斗风云,"10900
"
简爱之约,"10900
"
年轻的阿迈德,"9923
"
阿黛尔还没吃晚餐,"9923
"
薪火相传,"9923
"
红楼梦,"9923
"
棋王,"9923
"
孩子王,"9923
"
亨利五世,"9923
"
南特的雅克·德米,"9923
"
阿涅斯的海滩,"9923
"
相亲时代,"9923
"
消失,"7119
"
大陈岛誓言,"4831
"
决不姑息,"1644
"
阿涅斯·瓦尔达在这里和那里,"10900
"
脸庞，村庄,"10900
"
北斗风云,"10900
"
简爱之约,"10900
"
年轻的阿迈德,"9923
"
阿黛尔还没吃晚餐,"9923
"
薪火相传,"9923
"
红楼梦,"9923
"
棋王,"9923
"
孩子王,"9923
"
亨利五世,"9923
"
南特的雅克·德米,"9923
"
阿涅斯的海滩,"9923
"
相亲时代,"9923
"
消失,"7119
"
大陈岛誓言,"4831
"
决不姑息,"1644
"
